SMILES,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Ipc,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_C_O,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,ALDH1_inhibition
Cc1ccc(S(=O)(=O)NCCCCCC(=O)Nc2ccccc2)cc1,0.784132946988723,0.011790390580488506,0.3801836388069437,0.6754122917936491,0.4632954622673972,0.0,0.3905029939567936,0.6788043920244488,0.30640268733665615,0.3676521739130435,0.5009174311926605,0.6158139534883721,0.1576571866692531,0.31241350230151355,0.28145691125185146,0.7047838373988728,0.35504998912618446,0.6290585501217651,0.3637725036251056,0.3147190068128662,0.6333108875154693,0.22503320260217535,0.4282725724784133,0.4226804123711341,0.00021842672723439518,0.488799549640077,0.15835215511004175,0.1265648500999575,0.0,0.0,0.45819470434814974,0.0,0.0,0.12012283551884978,0.33219441698983115,0.0,0.0,0.4102483287215443,0.3911860926045323,0.33836933057203494,0.08501697606835357,0.24547707630259905,0.3093798319780838,0.0,0.0906354783610225,0.0,0.31261549954512274,0.16061446335295415,0.47970873839948897,0.0,0.0,0.3126662178930353,0.12947489869843612,0.0,0.0,0.2100138937903678,0.3635970335855701,0.11042736493655309,0.3437585752134931,0.5472077905159732,0.0,0.0,0.0,0.30607514638906963,0.12364342127254428,0.2902493122277499,0.0,0.13141082850981967,0.24645202700198626,0.249187548545538,0.0,0.3321427026012544,0.4381105040842383,0.11184489273897914,0.0,0.25577933888499116,0.0,0.18005273982577882,0.05769297071089103,0.3180199584509801,0.6047069057461204,0.5057132775616925,0.4989305426297068,0.23753309631754943,0.2911739556605991,0.3157894736842105,0.2,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.25,0.3333333333333333,0.33333333333333337,0.6428571428571428,0.0,0.0,0.0,0.25,0.7626397954499883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0
CCN(CC)S(=O)(=O)c1ccc(N2CCCC2)c(NS(=O)(=O)c2ccc(F)cc2)c1,0.8705873559157877,0.010483324074251982,0.3037915617554864,0.6608493475586481,0.6717536502870467,0.0,0.42973325404351514,0.624700218211853,0.36168593240872887,0.3773913043478261,0.4495412844036696,0.5364341085271319,0.15767065677089975,0.3407617688591422,0.4231238417215033,0.5189994920949021,0.5623878739501733,0.589900973686396,0.36714438936481875,0.5200947077249364,0.8503161811115738,0.3593458193432972,0.6110213230261169,0.4241531664212076,0.003073383815769655,0.46085482351949414,0.10299302969656197,0.11664115066021447,0.1174583854108027,0.0,0.2882914736438469,0.4241995170556605,0.0,0.11830785807468801,0.5366225058279812,0.10425658918349877,0.0,0.1342491887018037,0.49136053203429086,0.474893922014854,0.36757292258747126,0.39436624660641956,0.449680716045559,0.0,0.08263394150679224,0.0,0.3040927322206501,0.4847735477369589,0.38498846433505096,0.0,0.0,0.29968230977230814,0.35889879260968893,0.0,0.0,0.4761835174165639,0.4918991969863007,0.09277942680426995,0.2936182669789226,0.4806403940728454,0.0,0.0,0.0,0.35291964866623293,0.3190458163269025,0.46629417934834905,0.0,0.18828905268865143,0.23870367493742456,0.39369326392259607,0.34487085481529994,0.27257817774863,0.05762096179652489,0.05260965477658145,0.0,0.6065703574052793,0.0,0.04409065386868838,0.010062638737963696,0.28194670077312306,0.5873289064985463,0.30839888325319853,0.47435834839236724,0.37232895981960873,0.004015720797965638,0.4,0.1,0.4666666666666667,0.0,0.25,0.125,0.5,0.0,0.3333333333333333,0.41666666666666663,0.16666666666666666,0.6,0.5714285714285714,0.0,0.25,0.125,0.375,0.7448079526605254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cc1sc2nc(CC(N)=O)nc(O)c2c1-c1ccccc1,0.6939467779299109,0.04445057459520819,0.7677939604258347,0.8007109460496128,0.3293094869102599,0.0,0.36214975093781976,0.4727248858900549,0.516973204158911,0.6347826086956522,0.7064220183486237,0.7596899224806202,0.1567698854483638,0.26342890006538155,0.3420802878934992,0.7458836527960755,0.6253344699624233,0.6880139074646843,0.2919171943278118,0.31429845779598914,0.688455874390467,0.41323328942460197,0.4599681114352029,0.37997054491899857,4.561015472723612e-05,0.21849728165262808,0.04575055737551158,0.2580481830696724,0.21513635924336544,0.0,0.3390243782969566,0.0,0.0,0.12012283551884978,0.12600178586778032,0.12069373574014984,0.2443074868330241,0.29406259719992717,0.11094073118895813,0.18939501145576162,0.20504600585731528,0.1839557154804283,0.39299693283662424,0.0,0.19132410099919753,0.14119258122733905,0.11123832078678139,0.0,0.32719127762034356,0.0,0.4837577841378864,0.17857803911891548,0.0,0.19999999999999998,0.16287165788868274,0.21114026540113293,0.2752003262521179,0.11042736493655309,0.11773229461798523,0.2789887213450459,0.0,0.47316710512338317,0.0,0.362312947299935,0.07286867163990704,0.21750715261387793,0.0,0.2204872450051388,0.12988006590235904,0.16552923828829877,0.1368440111653675,0.0,0.4381105040842383,0.11105468946624128,0.08237360552124577,0.031002699620000018,0.047488941879436634,0.299793379103988,0.19243588722624,0.5080775273128941,0.5923995976330914,0.3302738987538945,0.4023463140459334,0.22495291296157627,0.5196686775297977,0.13333333333333333,0.30000000000000004,0.3333333333333333,0.0,0.0,0.0,0.25,0.5,0.5,0.41666666666666663,0.3333333333333333,0.33333333333333337,0.21428571428571427,0.0,0.0,0.0,0.375,0.6737954267893567,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.3333333333333333,0.0,0.2,0.0,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
Cc1cc(C)nc(SCc2ccc(C(=O)NN=C3C4CC5CC(C4)CC3C5)cc2)n1,0.8229388895614653,0.06349753293740802,0.8214681794517638,0.3762393955576213,0.5950433694215438,0.0,0.4469572625017769,0.7514540709046567,0.23659029130164472,0.4260869565217391,0.5009174311926605,0.5860465116279071,0.157063627945833,0.0643275624969819,0.6246565078872741,0.23281372194505856,0.7273628308005486,0.4922396887200513,0.37278500198798836,0.39164537048784304,0.6727890964175616,0.0887363381472106,0.5209133855428578,0.41826215022091306,0.005493749438128915,0.41145514061807054,0.09100789409126818,0.0,0.0,0.1413394274921624,0.0,0.25,0.0,0.12012283551884978,0.38917499069505035,0.12353743685424752,0.0,0.2316547504734632,0.8296730902404661,0.5154703918885486,0.0,0.08907956422907419,0.3346091314835915,0.0,0.29546626943936527,0.708541022496841,0.4739840462962362,0.0,0.42138721567411186,0.0,0.0,0.16898907936736735,0.0,0.0,0.1689789083281391,0.21723001771708017,0.14116241991915218,0.598395790009761,0.6536319795014882,0.37333918682559797,0.0,0.0,0.0,0.2734222511385817,0.0,0.10532666691518155,0.0,0.07185888957832107,0.22119031154055513,0.4105783461977858,0.4564666627123012,0.1609952138853377,0.5195308604962543,0.22833998698637195,0.0,0.031002699620000018,0.05227638520789459,0.3070701340280736,0.10090977771301587,0.5364900200291978,0.7281672628762877,0.3291150811070207,0.6363734985816892,0.30543842755458994,0.5196686775297977,0.5,0.1,0.3333333333333333,0.5,0.0,0.5,0.25,0.25,0.3333333333333333,0.41666666666666663,0.16666666666666666,0.33333333333333337,0.3571428571428571,0.5,0.0,0.5,0.75,0.8832106265255497,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
O=C1C2C3C=CC(C4CC34)C2C(=O)N1/N=C/c1ccc(-c2cccc([N+](=O)[O-])c2)o1,0.8478112129517335,0.016879436504139096,0.7751272937475491,0.1758014878954167,0.5573666639631563,0.0,0.4447584015292872,0.5193096166516685,0.4693732704415745,0.47478260869565214,0.5865443425076451,0.6728682170542635,0.018823203030799596,0.09695933852329208,0.8370032280297892,0.3734581720140362,0.8463089745371528,0.5308762620076592,0.1766927548963042,0.2163779324960026,0.9043391876267677,0.10421340604744511,0.6313021462593233,0.22091310751104554,0.010089599457155884,0.27243528993448474,0.04336739121668491,0.10514919585025088,0.23261601368604384,0.0,0.0,0.7406980376110855,0.0,0.4936508576364202,0.0,0.24483498297545378,0.0,0.23543724728018908,0.37514387372543395,0.32101313160739997,0.3989711188954798,0.35169919112859765,0.33941195854833817,0.0,0.09614063158593747,1.0,0.053523044478265905,0.0,0.5137093685345414,0.0,0.32210045858502023,0.0,0.12947489869843612,0.0,0.0,0.2813757613231162,0.2352948701848396,0.7276258461243619,0.13400909050445284,0.5341101315675774,0.0,0.25103642345240224,0.0,0.4311158100195186,0.06073205025654528,0.4328452556925024,0.0,0.5008604406949445,0.3676460411154221,0.11821727414218099,0.22146690462598506,0.3321427026012544,0.0,0.19222356926989417,0.06345967049291118,0.0787638643109674,0.0,0.5055108907619719,0.28098715121900447,0.27176555667154784,0.644839936740953,0.32092478382067957,0.6428596839363234,0.14533328591344777,0.5196686775297977,0.3181818181818182,0.0,0.5333333333333333,0.5,0.25,0.625,0.25,0.25,0.3333333333333333,0.5,0.0,0.4666666666666667,0.2857142857142857,0.25,0.25,0.375,0.875,0.7435320007092303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CC(C)[C@H](NS(=O)(=O)c1cccc(Cl)c1)C(=O)OCC(=O)N1CCN(c2ccccc2)CC1,0.8290556857433455,0.02962414102672662,0.3074727049800924,0.5496089933765995,0.7560067251647864,0.0,0.5451886046246687,0.5201314911600229,0.4685334851410685,0.44822134387351775,0.5507367250486516,0.6243833685694151,0.1866822558227128,0.2742366927100699,0.4716084736134396,0.3894593892775329,0.42197093491879745,0.46402985633118154,0.36383500590731954,0.3007752351589774,0.7081804832374861,0.19750097294775537,0.5980203842417791,0.35787923416789397,0.01110292890645073,0.5955098702397703,0.1585926067057295,0.34604216339957794,0.12199379877302237,0.18109656109694292,0.2882914736438469,0.25,0.2449093788511234,0.24024567103769956,0.21281340773039348,0.1143518711637192,0.0,0.4819686398307763,0.3220559018076748,0.6691762944881889,0.08501697606835357,0.42256465288772727,0.5608330385309329,0.0,0.18468391981116952,0.14572948875157943,0.20660251309349612,0.5102950180308958,0.475396372216825,0.0,0.0,0.29968230977230814,0.12947489869843612,0.0,0.16666666666666666,0.6442582117281197,0.5974767045547388,0.09438526503416372,0.1523419203747072,0.5472077905159732,0.24999999999999997,0.0,0.0,0.39045217957059203,0.4263091618206888,0.39557597914293147,0.0,0.1925095032109121,0.33280413309225726,0.05882440429029965,0.21967760839486078,0.33964753087794775,0.35669014767222224,0.10720037494974909,0.23471952845516542,0.3070008511624655,0.19068814956461444,0.40680980929915517,0.014492191545387572,0.2923566631429125,0.5553517587127312,0.46288038907750384,0.40525752364427087,0.36029715020303477,0.25480617169141,0.391304347826087,0.1,0.5333333333333333,0.0,0.25,0.125,0.5,0.0,0.3333333333333333,0.5,0.16666666666666666,0.6,0.5714285714285714,0.0,0.25,0.125,0.375,0.684962491983873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2222222222222222,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Nc1c(C(=O)NC2CC2)sc2nc3c(c(-c4ccco4)c12)CC/C3=C/c1ccco1,0.8351892483641756,0.06261956920808805,0.821683165396004,0.44578822448948563,0.5882655957842773,0.0,0.4330837782952065,0.5070006066800847,0.48195052588975285,0.5721739130434782,0.7235474006116206,0.7968992248062015,0.15676989845956918,0.24731713113673948,0.47370307701387193,0.6869115038721807,0.6816801376840242,0.6274439495077679,0.29401587826155473,0.3921406259805949,0.8447816607864744,0.208929241220553,0.7260879886030068,0.2547864506627394,0.009272198213625906,0.3125099279522483,0.054241259072379394,0.47335179134015976,0.42862583182468794,0.0,0.0,0.25,0.0,0.12012283551884978,0.12600178586778032,0.0,0.2443074868330241,0.0,0.5966857185524487,0.3082302620592477,0.4151898969874731,0.25321548204568933,0.6411050960949021,0.0,0.197712028803976,0.0,0.2644560930659851,0.07763827765426883,0.46795389486947375,0.0,0.32210045858502023,0.34417217011710377,0.12947489869843612,0.0,0.16287165788868274,0.17039820537449493,0.15755289115969812,0.0,0.5055349171783082,0.41966356727827525,0.0,0.735780722316247,0.0,0.3834173715029279,0.0,0.10532666691518155,0.0,0.1453558869414261,0.1343029512639178,0.7220868452322622,0.1368440111653675,0.17145878750222626,0.3568036635094155,0.05923523796239769,0.2808960316608768,0.12555171081869193,0.043697152727397624,0.2729002905974708,0.07483564149160235,0.6532410958667352,0.6532028020506148,0.27739851716515207,0.7279824101431376,0.14533328591344777,0.5196686775297977,0.21739130434782608,0.30000000000000004,0.4,0.25,0.0,0.25,0.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.4,0.2857142857142857,0.125,0.0,0.125,0.75,0.8983613131368366,0.0,0.0,0.0,0.3333333333333333,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1111111111111111,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
CCOC(=O)c1sc(N2N=C(C)/C(=C\c3ccc(OCC(=O)OC)cc3)C2=O)nc1C,0.8490335326795915,0.09913673307828579,0.7742790234403469,0.4422433233191203,0.6452387893826572,0.0,0.5916576247345915,0.4860774435247437,0.5033296594184565,0.5674614305750351,0.6567031666173423,0.7156789197299325,0.15677024487671237,0.2783428724687198,0.4823105756066466,0.7098326104231605,0.5416724834994362,0.6525561880284145,0.29039576344888585,0.3049715275432785,0.8649417464385354,0.26773976309183817,0.5984583496770636,0.2238586156111929,0.005628373619027865,0.5002961349586063,0.11281881200804979,0.338279586237447,0.21456813239986916,0.18109656109694292,0.1475946905662337,0.25,0.4898187577022468,0.12012283551884978,0.36842668600066236,0.24483498297545378,0.0,0.2275334786938628,0.39573993881869396,0.0,0.5330688680810787,0.5312627297553847,0.6597776707867415,0.0,0.09566205049959876,0.12562306749052346,0.17314582892554647,0.3430212263737991,0.3665794672012615,0.0,0.16354376893683154,0.3035372179225167,0.11682132745226015,0.19556201489914637,0.16287165788868274,0.491732791901034,0.46775934193833724,0.11042736493655309,0.3825914004443472,0.3213739071830882,0.0,0.13470000999589346,0.0,0.43668672739102155,0.14727005673615282,0.3159800007455447,0.0,0.23259996173021058,0.4161723755836058,0.17479846587148862,0.1462824572442732,0.6996242609840602,0.0,0.16513717434997574,0.13610572357699743,0.15559889409811542,0.034385481308485545,0.5651957533415334,0.10758993764633881,0.33141485452176844,0.5793048006608457,0.25016715364006664,0.46567119018767916,0.3553150956790282,0.6050344922853188,0.2857142857142857,0.0,0.6,0.0,0.25,0.125,0.25,0.25,0.3333333333333333,0.75,0.0,0.6,0.5,0.0,0.0,0.0,0.375,0.7223478841568193,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6000000000000001,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
CCOC(=O)c1c(-c2ccccc2)csc1/N=C/[C-]1C(=O)CCCC1=O,0.8124913619354242,0.060429536258352234,0.7752399054327566,0.40912401669863774,0.4807331043386959,0.0,0.5761666909070728,0.5103410842093747,0.4785372506302663,0.5946488294314382,0.6669019054340154,0.7262969588550985,0.15676940031186987,0.1961352534625025,0.37412145650275686,0.469727195537299,0.6015384068440728,0.6126840451348072,0.28743503434985296,0.31136173919410814,0.7932003193723558,0.3325179231886391,0.465741311920103,0.3416789396170839,0.0006465370012133,0.4088999339376512,0.08034796463617865,0.3410254280802003,0.21331372449524705,0.0,0.0,0.0,0.2449093788511234,0.12508022975277402,0.27082519965597096,0.0,0.37823199291480586,0.29406259719992717,0.2820754829620078,0.40833697599617313,0.11473782490993358,0.3552467050432766,0.5737155246759624,0.0,0.0,0.1229388543266711,0.2182844097433132,0.08946227496326878,0.3763087263207376,0.0,0.3165026359219377,0.0,0.11385099429531238,0.0,0.16287165788868274,0.30548785953859214,0.3515271060615884,0.09438526503416372,0.40203809272003405,0.37439348051063986,0.0,0.24667363121474353,0.0,0.2960312296681848,0.07363502836807641,0.3159800007455447,0.0,0.2930624355408629,0.3791794418573007,0.1150851037686071,0.21185917686144537,0.09477125104915822,0.4199575155194489,0.05562122257774877,0.06805286178849872,0.07438644266984637,0.04151992910558553,0.5633631855063608,0.04820202230576257,0.3236230315925672,0.5807721382963877,0.322110290077345,0.49730060872737736,0.22563899526130282,0.5196686775297977,0.25,0.0,0.3333333333333333,0.125,0.0,0.125,0.25,0.25,0.3333333333333333,0.5,0.0,0.33333333333333337,0.3571428571428571,0.125,0.0,0.125,0.375,0.8221513544147108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.5,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
O=C(COC(=O)/C=C/C(=O)OCC(=O)NC12CC3CC(CC(C3)C1)C2)NC12CC3CC(CC(C3)C1)C2,0.81173562776978,0.07045699309012217,0.7328954677170152,0.34047242187055693,0.7661054325214767,0.0,0.5572175236161191,0.522555061765204,0.4660570986023924,0.10144927536231885,0.10703363914373087,0.18087855297157626,0.01805713874474313,0.05401161704021451,0.6895242176814171,0.1584848437952351,0.767681350236741,0.40344759474272185,0.1634102723699723,0.3033965901968061,0.695674833156108,0.0,0.45810091531156155,0.3932253313696612,0.08400139936486085,0.47811554755498387,0.1149386150069203,0.47864942435821295,0.0,0.36219312219388583,0.0,0.5,0.4898187577022468,0.24024567103769956,0.24242490013288204,0.0,0.0,0.0,1.0,0.4213958941729158,0.0,0.5323342816284048,0.33993609194318586,0.0,0.2040999566087545,0.8743769325094765,0.7346199003845347,0.17892454992653756,0.09689771794632324,0.0,0.0,0.3311882619963766,0.0,0.0,0.0,0.48347672689096266,0.7030542121231768,0.5663115902049822,0.8476580796252927,0.11177306360409542,0.0,0.0,0.0,0.4505530253741055,0.14727005673615282,0.4213066676607262,0.0,0.43921724239519794,0.45139271867358755,0.5241498334459476,0.4650265050354398,0.0,0.0,0.11847047592479538,0.13610572357699743,0.11528112148605922,0.0,0.6743528840490479,0.11615340889891501,0.2432783253044941,0.6759560058237856,0.05842119377005001,0.9637912112115454,0.11567949920119362,0.5196686775297977,0.7857142857142857,0.2,0.5333333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.4666666666666667,0.5714285714285714,1.0,0.0,1.0,1.0,0.7068442394083556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
